player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play,week,year
Frank Ragnow,39137,C,DET,1,0,11,46.1,100.0,22,66.7,22,61.5,0,100.0,33,33,70.1,100.0,11,33.3,11,3,2022
Terence Steele,39461,T,DAL,1,0,9,40.0,100.0,22,66.7,22,49.8,0,100.0,33,33,76.0,100.0,7,21.2,7,3,2022
Tyler Biadasz,41178,C,DAL,1,0,9,50.4,100.0,22,66.7,22,52.8,0,100.0,33,33,61.8,100.0,7,21.2,7,3,2022
David Njoku,11784,TE,CLV,1,0,8,59.6,100.0,19,57.6,19,56.1,0,100.0,33,33,53.4,100.0,11,33.3,11,3,2022
Dan Skipper,12307,G,DET,1,0,11,53.1,100.0,22,66.7,22,55.2,0,100.0,33,33,60.5,100.0,11,33.3,11,3,2022
Taylor Decker,10650,T,DET,1,0,11,49.3,100.0,22,66.7,22,44.6,0,100.0,33,33,46.5,100.0,11,33.3,11,3,2022
Jared Goff,10635,QB,DET,1,0,11,60.0,100.0,22,66.7,22,60.0,0,100.0,33,33,60.0,100.0,11,33.3,11,3,2022
Zack Martin,8651,G,DAL,1,0,9,55.7,100.0,22,66.7,22,61.1,0,100.0,33,33,62.1,100.0,7,21.2,7,3,2022
Tyler Smith,98385,T,DAL,1,0,9,64.3,100.0,22,66.7,22,67.1,0,100.0,33,33,68.0,100.0,7,21.2,7,3,2022
Brady Christensen,51985,G,CAR,1,0,5,66.9,100.0,20,62.5,20,63.0,0,100.0,32,32,55.8,100.0,10,31.3,10,3,2022
Ikem Ekwonu,98286,T,CAR,1,0,5,58.7,100.0,20,62.5,20,56.6,1,100.0,32,32,55.4,100.0,10,31.3,10,3,2022
Austin Corbett,46290,G,CAR,1,0,5,55.3,100.0,20,62.5,20,62.0,0,100.0,32,32,71.6,100.0,10,31.3,10,3,2022
Pat Elflein,11825,C,CAR,1,0,5,45.3,100.0,20,62.5,20,43.9,0,100.0,32,32,51.2,100.0,10,31.3,10,3,2022
Taylor Moton,11819,T,CAR,1,0,5,55.1,100.0,20,62.5,20,65.3,0,100.0,32,32,77.6,100.0,10,31.3,10,3,2022
Justin Fields,82118,QB,CHI,1,0,6,60.0,88.2,15,46.9,17,60.0,0,86.5,32,37,60.0,100.0,14,43.8,14,3,2022
Trevor Lawrence,77632,QB,JAX,1,0,15,60.0,100.0,13,40.6,13,60.3,0,94.1,32,34,60.0,100.0,15,46.9,15,3,2022
Jake Ferguson,61081,TE,DAL,1,0,9,51.4,100.0,22,71.0,22,60.3,0,100.0,31,31,78.3,100.0,7,22.6,7,3,2022
Baker Mayfield,46518,QB,CAR,1,0,5,60.0,100.0,20,64.5,20,60.0,0,96.9,31,32,60.0,100.0,10,32.3,10,3,2022
Dalton Risner,47008,G,DEN,1,0,10,55.6,100.0,10,33.3,10,48.1,0,100.0,30,30,52.6,100.0,15,50.0,15,3,2022
Lloyd Cushenberry III,41924,C,DEN,1,0,10,58.5,100.0,10,33.3,10,51.4,0,100.0,30,30,52.3,100.0,15,50.0,15,3,2022
D.J. Moore,48267,WR,CAR,1,0,5,51.7,100.0,19,63.3,19,52.6,0,96.8,30,31,58.5,100.0,10,33.3,10,3,2022
CeeDee Lamb,61570,WR,DAL,1,0,9,55.4,100.0,21,70.0,21,55.8,0,100.0,30,30,60.4,100.0,7,23.3,7,3,2022
Garett Bolles,11775,T,DEN,1,0,10,69.5,100.0,10,33.3,10,65.0,0,100.0,30,30,59.4,100.0,15,50.0,15,3,2022
Cameron Fleming,8775,T,DEN,1,0,10,64.8,100.0,10,33.3,10,71.4,0,100.0,30,30,72.0,100.0,15,50.0,15,3,2022
Graham Glasgow,10729,G,DEN,1,0,10,41.5,100.0,10,33.3,10,54.4,0,100.0,30,30,66.8,100.0,15,50.0,15,3,2022
Cooper Rush,12324,QB,DAL,1,0,9,60.0,100.0,22,73.3,22,60.0,0,90.9,30,33,60.0,100.0,7,23.3,7,3,2022
Christian Kirk,47546,WR,JAX,1,0,15,59.1,100.0,12,40.0,12,31.7,0,100.0,30,30,61.9,100.0,12,40.0,12,3,2022
Jake Matthews,8641,T,ATL,1,0,2,66.6,100.0,4,13.8,4,62.5,0,100.0,29,29,59.7,100.0,22,75.9,22,3,2022
Chris Lindstrom,46692,G,ATL,1,0,2,69.3,100.0,4,13.8,4,90.9,0,100.0,29,29,90.4,100.0,22,75.9,22,3,2022
Kaleb McGary,46912,T,ATL,1,0,2,60.3,100.0,4,13.8,4,69.4,0,100.0,29,29,46.0,100.0,22,75.9,22,3,2022
Equanimeous St. Brown,47967,WR,CHI,1,0,6,56.1,100.0,14,48.3,14,57.1,0,93.5,29,31,59.2,100.0,13,44.8,13,3,2022
Colby Gossett,46673,G,ATL,1,0,2,57.1,100.0,4,13.8,4,69.5,0,100.0,29,29,71.9,100.0,22,75.9,22,3,2022
Drew Dalman,52270,C,ATL,1,0,2,67.2,100.0,4,13.8,4,52.4,0,100.0,29,29,47.4,100.0,22,75.9,22,3,2022
Dennis Daley,60063,T,TEN,1,0,31,37.3,100.0,10,37.0,10,41.9,0,100.0,27,27,54.6,100.0,10,37.0,10,3,2022
Jonah Williams,41651,T,CIN,1,0,7,53.2,100.0,8,29.6,8,41.8,0,100.0,27,27,41.3,100.0,14,51.9,14,3,2022
Alex Cappa,66578,G,CIN,1,0,7,54.2,100.0,8,29.6,8,52.8,0,100.0,27,27,54.3,100.0,14,51.9,14,3,2022
La'el Collins,9719,T,CIN,1,0,7,64.5,100.0,8,29.6,8,54.8,0,100.0,27,27,49.2,100.0,14,51.9,14,3,2022
Russell Wilson,7077,QB,DEN,1,0,10,60.0,100.0,10,37.0,10,60.0,0,90.0,27,30,60.0,100.0,15,55.6,15,3,2022
Jason Kelce,6343,C,PHI,1,0,24,43.5,100.0,11,40.7,11,55.1,0,100.0,27,27,77.0,100.0,12,44.4,12,3,2022
Cordell Volson,30614,G,CIN,1,0,7,79.3,100.0,8,29.6,8,49.2,0,100.0,27,27,55.0,100.0,14,51.9,14,3,2022
Isaac Seumalo,10713,G,PHI,1,0,24,62.4,100.0,11,40.7,11,63.5,0,100.0,27,27,53.6,100.0,12,44.4,12,3,2022
Lane Johnson,7786,T,PHI,1,0,24,72.7,100.0,11,40.7,11,91.7,0,100.0,27,27,93.6,100.0,12,44.4,12,3,2022
Aaron Brewer,46014,G,TEN,1,0,31,49.2,100.0,10,37.0,10,65.1,0,100.0,27,27,78.6,100.0,10,37.0,10,3,2022
Nate Davis,46808,G,TEN,1,1,31,62.9,100.0,10,37.0,10,66.6,1,100.0,27,27,73.2,100.0,10,37.0,10,3,2022
Jordan Mailata,66916,T,PHI,1,0,24,41.6,100.0,11,40.7,11,61.8,0,100.0,27,27,79.1,100.0,12,44.4,12,3,2022
Nicholas Petit-Frere,82003,T,TEN,1,0,31,47.5,100.0,10,37.0,10,42.5,0,100.0,27,27,45.1,100.0,10,37.0,10,3,2022
Ben Jones,7099,C,TEN,1,0,31,59.7,100.0,10,37.0,10,74.3,0,100.0,27,27,77.1,100.0,10,37.0,10,3,2022
Ted Karras,10855,C,CIN,1,0,7,55.8,100.0,8,29.6,8,60.4,0,100.0,27,27,58.0,100.0,14,51.9,14,3,2022
Robbie Anderson,11254,WR,CAR,1,0,5,63.1,100.0,15,57.7,15,40.2,0,100.0,26,26,59.2,100.0,9,34.6,9,3,2022
Matt Pryor,46647,T,IND,1,0,14,83.0,100.0,5,19.2,5,68.7,0,100.0,26,26,74.5,100.0,18,69.2,18,3,2022
Amari Cooper,9437,WR,CLV,1,0,8,61.9,100.0,12,46.2,12,39.4,0,100.0,26,26,59.3,100.0,11,42.3,11,3,2022
Braden Smith,46794,T,IND,1,0,14,54.4,100.0,5,19.2,5,66.5,0,100.0,26,26,71.7,100.0,18,69.2,18,3,2022
Danny Pinter,47339,G,IND,1,0,14,64.6,100.0,5,19.2,5,58.6,0,100.0,26,26,49.7,100.0,18,69.2,18,3,2022
Ryan Kelly,10652,C,IND,1,0,14,69.9,100.0,5,19.2,5,75.0,0,100.0,26,26,72.5,100.0,18,69.2,18,3,2022
Drake London,86519,WR,ATL,1,0,2,60.0,100.0,4,15.4,4,61.8,0,100.0,26,26,61.7,100.0,21,80.8,21,3,2022
Quenton Nelson,12954,G,IND,1,0,14,56.4,100.0,5,19.2,5,59.8,0,100.0,26,26,62.0,100.0,18,69.2,18,3,2022
Josh Reynolds,11872,WR,DET,1,0,11,76.1,100.0,16,64.0,16,53.7,0,100.0,25,25,60.6,100.0,9,36.0,9,3,2022
Ben Powers,41482,G,BLT,1,0,3,51.4,100.0,17,68.0,17,49.8,0,100.0,25,25,53.7,100.0,5,20.0,5,3,2022
Kevin Zeitler,7032,G,BLT,1,0,3,63.4,100.0,17,68.0,17,70.9,0,100.0,25,25,75.5,100.0,5,20.0,5,3,2022
Adam Thielen,8288,WR,MIN,1,0,18,53.6,100.0,7,28.0,7,70.0,0,100.0,25,25,79.5,100.0,17,68.0,17,3,2022
Morgan Moses,8701,T,BLT,1,0,3,80.3,100.0,17,68.0,17,68.9,0,100.0,25,25,44.5,100.0,5,20.0,5,3,2022
Tyler Linderbaum,82291,C,BLT,1,0,3,69.9,100.0,17,68.0,17,67.3,0,100.0,25,25,58.3,100.0,5,20.0,5,3,2022
Christian Darrisaw,77373,T,MIN,1,0,18,60.5,100.0,7,28.0,7,86.7,0,100.0,25,25,90.2,100.0,17,68.0,17,3,2022
Justin Jefferson,61398,WR,MIN,1,0,18,60.8,100.0,7,28.0,7,61.4,0,100.0,25,25,59.8,100.0,17,68.0,17,3,2022
Ed Ingram,59819,G,MIN,1,0,18,57.3,100.0,7,28.0,7,40.6,0,100.0,25,25,38.0,100.0,17,68.0,17,3,2022
Matt Farniok,41585,G,DAL,1,0,9,44.5,100.0,18,72.0,18,51.1,1,100.0,25,25,68.7,100.0,3,12.0,3,3,2022
Brian O'Neill,46854,T,MIN,1,0,18,66.5,100.0,7,28.0,7,53.6,0,100.0,25,25,57.5,100.0,17,68.0,17,3,2022
Elgton Jenkins,46298,T,GB,1,0,12,53.3,100.0,8,32.0,8,72.2,0,100.0,25,25,72.1,100.0,16,64.0,16,3,2022
Garrett Bradbury,46013,C,MIN,1,0,18,76.8,100.0,7,28.0,7,78.0,0,100.0,25,25,70.4,100.0,17,68.0,17,3,2022
Jon Runyan,36661,G,GB,1,0,12,40.2,100.0,8,32.0,8,45.0,0,100.0,25,25,54.7,100.0,16,64.0,16,3,2022
Ezra Cleveland,41973,G,MIN,1,0,18,64.3,100.0,7,28.0,7,74.8,0,100.0,25,25,74.9,100.0,17,68.0,17,3,2022
Royce Newman,41746,G,GB,1,0,12,48.9,100.0,8,32.0,8,67.1,0,100.0,25,25,76.4,100.0,16,64.0,16,3,2022
Daniel Faalele,81734,T,BLT,1,0,3,56.9,100.0,16,66.7,16,60.2,0,100.0,24,24,49.7,100.0,5,20.8,5,3,2022
Trent Brown,9677,T,NE,1,0,19,62.7,100.0,12,50.0,12,62.7,0,100.0,24,24,61.6,100.0,11,45.8,11,3,2022
Eric Tomlinson,9786,TE,DEN,1,0,10,57.9,100.0,10,41.7,10,57.9,0,100.0,24,24,58.8,100.0,11,45.8,11,3,2022
Kenyon Green,99052,G,HST,1,0,13,57.4,100.0,16,66.7,16,65.5,0,100.0,24,24,73.6,100.0,8,33.3,8,3,2022
Charles Cross,98401,T,SEA,1,0,29,60.3,100.0,3,12.5,3,53.6,0,100.0,24,24,53.3,100.0,18,75.0,18,3,2022
Isaiah Wynn,46048,T,NE,1,0,19,54.8,100.0,12,50.0,12,55.0,1,100.0,24,24,57.4,100.0,11,45.8,11,3,2022
David Andrews,9948,C,NE,1,0,19,65.6,100.0,12,50.0,12,62.8,0,100.0,24,24,59.4,100.0,11,45.8,11,3,2022
Matt Ryan,4317,QB,IND,1,0,14,60.0,100.0,5,20.8,5,60.0,0,92.3,24,26,60.0,100.0,18,75.0,18,3,2022
Chris Manhertz,10211,TE,JAX,1,0,15,67.0,100.0,9,37.5,9,59.4,0,100.0,24,24,52.8,100.0,12,50.0,12,3,2022
Kirk Cousins,7102,QB,MIN,1,0,18,60.0,100.0,7,29.2,7,60.0,0,96.0,24,25,60.0,100.0,17,70.8,17,3,2022
Michael Onwenu,27357,G,NE,1,0,19,61.8,100.0,12,50.0,12,52.5,0,100.0,24,24,46.9,100.0,11,45.8,11,3,2022
Scott Quessenberry,23918,C,HST,1,0,13,51.7,100.0,16,66.7,16,40.8,1,100.0,24,24,57.4,100.0,8,33.3,8,3,2022
Damien Lewis,81532,G,SEA,1,0,29,59.4,100.0,3,12.5,3,51.5,1,100.0,24,24,63.3,100.0,18,75.0,18,3,2022
Laremy Tunsil,10647,T,HST,1,0,13,72.2,100.0,16,66.7,16,69.0,0,100.0,24,24,59.1,100.0,8,33.3,8,3,2022
Cole Strange,22976,G,NE,1,0,19,59.7,100.0,12,50.0,12,55.5,0,100.0,24,24,54.4,100.0,11,45.8,11,3,2022
Parker Hesse,48369,TE,ATL,1,0,2,49.8,100.0,4,16.7,4,75.4,0,100.0,24,24,79.2,100.0,17,70.8,17,3,2022
Davis Mills,52269,QB,HST,1,0,13,60.0,100.0,16,66.7,16,60.0,0,100.0,24,24,60.0,100.0,8,33.3,8,3,2022
Zay Jones,11792,WR,JAX,1,0,15,49.5,100.0,9,37.5,9,53.8,0,96.0,24,25,61.9,100.0,11,45.8,11,3,2022
Gabe Jackson,8716,G,SEA,1,0,29,55.2,100.0,3,12.5,3,49.0,0,100.0,24,24,50.4,100.0,18,75.0,18,3,2022
A.J. Cann,9500,G,HST,1,0,13,71.0,100.0,16,66.7,16,66.8,0,100.0,24,24,56.6,100.0,8,33.3,8,3,2022
Mac Jones,60323,QB,NE,1,0,19,60.0,100.0,12,50.0,12,60.0,0,100.0,24,24,60.0,100.0,11,45.8,11,3,2022
Austin Blythe,10882,C,SEA,1,0,29,58.6,100.0,3,12.5,3,43.7,0,100.0,24,24,49.9,100.0,18,75.0,18,3,2022
Josh Myers,59992,C,GB,1,0,12,57.5,100.0,8,33.3,8,57.9,0,100.0,24,24,59.2,100.0,16,66.7,16,3,2022
Aaron Rodgers,2241,QB,GB,1,0,12,60.0,100.0,8,33.3,8,60.0,0,96.0,24,25,60.0,100.0,16,66.7,16,3,2022
Abraham Lucas,60218,T,SEA,1,0,29,69.4,100.0,3,12.5,3,59.8,0,100.0,24,24,55.1,100.0,18,75.0,18,3,2022
Marcus Mariota,9435,QB,ATL,1,0,2,60.0,75.0,3,12.5,4,60.0,0,82.8,24,29,60.0,90.9,20,83.3,22,3,2022
James Hurst,9001,T,NO,1,0,20,57.1,100.0,10,43.5,10,64.1,0,100.0,23,23,68.0,100.0,11,47.8,11,3,2022
Cesar Ruiz,59857,G,NO,1,0,20,52.9,100.0,10,43.5,10,42.0,0,100.0,23,23,41.0,100.0,11,47.8,11,3,2022
Lucas Patrick,11435,G,CHI,1,0,6,42.0,100.0,11,47.8,11,44.7,0,100.0,23,23,54.9,100.0,9,39.1,9,3,2022
Evan Engram,11778,TE,JAX,1,0,15,69.1,88.9,8,34.8,9,64.7,0,95.8,23,24,63.6,100.0,10,43.5,10,3,2022
Ryan Ramczyk,11787,T,NO,1,0,20,55.4,100.0,10,43.5,10,61.0,0,100.0,23,23,65.7,100.0,11,47.8,11,3,2022
Noah Brown,11993,WR,DAL,1,0,9,59.3,100.0,18,78.3,18,58.6,0,100.0,23,23,59.1,100.0,4,17.4,4,3,2022
D.J. Chark Jr.,47702,WR,DET,1,0,11,50.6,100.0,17,73.9,17,52.3,0,100.0,23,23,60.0,100.0,6,26.1,6,3,2022
Pharaoh Brown,12247,TE,HST,1,0,13,45.7,100.0,15,65.2,15,54.0,0,100.0,23,23,58.3,100.0,8,34.8,8,3,2022
Joe Burrow,28022,QB,CIN,1,0,7,60.0,100.0,8,34.8,8,60.0,0,85.2,23,27,60.0,100.0,14,60.9,14,3,2022
Michael Pittman Jr.,29049,WR,IND,1,0,14,59.0,100.0,5,21.7,5,56.2,0,100.0,23,23,56.8,100.0,17,73.9,17,3,2022
Ryan Tannehill,7014,QB,TEN,1,0,31,60.0,100.0,10,43.5,10,60.0,0,85.2,23,27,60.0,100.0,10,43.5,10,3,2022
Erik McCoy,37347,C,NO,1,0,20,69.0,100.0,10,43.5,10,55.2,1,100.0,23,23,45.9,100.0,11,47.8,11,3,2022
Lil'Jordan Humphrey,42247,WR,NE,1,0,19,51.2,100.0,12,52.2,12,62.9,0,100.0,23,23,76.3,100.0,10,43.5,10,3,2022
Geoff Swaim,9679,TE,TEN,1,0,31,56.5,100.0,10,43.5,10,56.5,0,100.0,23,23,60.8,100.0,9,39.1,9,3,2022
Dan Moore Jr.,60120,T,PIT,1,0,25,54.1,100.0,7,31.8,7,65.2,0,100.0,22,22,72.7,100.0,13,59.1,13,3,2022
Chukwuma Okorafor,46302,T,PIT,1,0,25,76.0,100.0,7,31.8,7,62.2,0,100.0,22,22,65.4,100.0,13,59.1,13,3,2022
Geno Smith,7820,QB,SEA,1,0,29,60.0,100.0,3,13.6,3,60.0,0,91.7,22,24,60.0,94.4,17,77.3,18,3,2022
Mark Andrews,47436,TE,BLT,1,0,3,58.5,100.0,17,77.3,17,68.8,0,100.0,22,22,59.2,100.0,5,22.7,5,3,2022
DeVante Parker,9447,WR,NE,1,0,19,61.4,100.0,12,54.5,12,61.9,0,100.0,22,22,61.4,100.0,9,40.9,9,3,2022
T.J. Hockenson,40912,TE,DET,1,0,11,52.9,100.0,15,68.2,15,50.8,0,100.0,22,22,53.7,100.0,7,31.8,7,3,2022
Tytus Howard,25472,T,HST,1,0,13,45.6,100.0,16,72.7,16,47.3,0,100.0,22,22,58.7,100.0,6,27.3,6,3,2022
Allen Lazard,48135,WR,GB,1,0,12,60.0,100.0,8,36.4,8,43.2,1,100.0,22,22,62.5,100.0,14,63.6,14,3,2022
Eric Saubert,11929,TE,DEN,1,0,10,59.5,100.0,7,31.8,7,57.9,0,100.0,22,22,57.4,100.0,10,45.5,10,3,2022
Courtland Sutton,48164,WR,DEN,1,0,10,54.1,100.0,7,31.8,7,57.8,0,100.0,22,22,62.5,100.0,11,50.0,11,3,2022
James Daniels,45576,G,PIT,1,0,25,62.4,100.0,7,31.8,7,63.3,0,100.0,22,22,63.9,100.0,13,59.1,13,3,2022
Mason Cole,45547,C,PIT,1,0,25,58.5,100.0,7,31.8,7,76.8,0,100.0,22,22,83.9,100.0,13,59.1,13,3,2022
Ian Thomas,42130,TE,CAR,1,0,5,46.2,100.0,15,68.2,15,49.5,0,100.0,22,22,62.6,100.0,6,27.3,6,3,2022
Adam Trautman,109795,TE,NO,1,0,20,66.3,100.0,10,45.5,10,73.9,0,100.0,22,22,73.3,100.0,10,45.5,10,3,2022
Kevin Dotson,46735,G,PIT,1,0,25,56.3,100.0,7,31.8,7,67.3,0,100.0,22,22,73.6,100.0,13,59.1,13,3,2022
Amon-Ra St. Brown,84470,WR,DET,1,0,11,52.7,100.0,14,63.6,14,54.4,0,100.0,22,22,60.0,100.0,8,36.4,8,3,2022
DeVonta Smith,61100,WR,PHI,1,0,24,80.8,100.0,11,50.0,11,74.9,0,100.0,22,22,61.3,100.0,9,40.9,9,3,2022
D.K. Metcalf,47864,WR,SEA,1,0,29,60.0,100.0,2,9.5,2,58.1,0,100.0,21,21,58.4,100.0,16,76.2,16,3,2022
Spencer Burford,81920,G,SF,1,0,28,48.4,100.0,8,38.1,8,51.3,1,100.0,21,21,57.6,100.0,12,57.1,12,3,2022
Jameis Winston,9434,QB,NO,1,0,20,60.0,100.0,10,47.6,10,60.0,0,91.3,21,23,60.0,100.0,11,52.4,11,3,2022
Alaric Jackson,40972,G,LA,1,0,26,90.6,100.0,8,38.1,8,69.7,0,100.0,21,21,44.7,100.0,10,47.6,10,3,2022
Coleman Shelton,39316,C,LA,1,0,26,50.0,100.0,8,38.1,8,50.9,1,100.0,21,21,46.2,100.0,10,47.6,10,3,2022
Aaron Banks,59983,G,SF,1,0,28,72.4,100.0,8,38.1,8,72.9,0,100.0,21,21,67.0,100.0,12,57.1,12,3,2022
Jalen Hurts,40291,QB,PHI,1,0,24,60.0,90.9,10,47.6,11,60.0,0,77.8,21,27,60.0,83.3,10,47.6,12,3,2022
David Edwards,35941,G,LA,1,0,26,76.4,100.0,8,38.1,8,72.1,0,100.0,21,21,62.3,100.0,10,47.6,10,3,2022
Landon Dickerson,41712,G,PHI,1,0,24,39.2,100.0,6,28.6,6,57.9,0,100.0,21,21,73.5,100.0,11,52.4,11,3,2022
Diontae Johnson,33441,WR,PIT,1,0,25,61.5,100.0,7,33.3,7,58.1,0,100.0,21,21,62.2,100.0,12,57.1,12,3,2022
Jake Brendel,11117,C,SF,1,0,28,64.9,100.0,8,38.1,8,53.7,0,100.0,21,21,48.2,100.0,12,57.1,12,3,2022
David Bell,97989,WR,CLV,1,0,8,56.4,100.0,8,38.1,8,53.7,0,100.0,21,21,55.7,100.0,11,52.4,11,3,2022
Joseph Noteboom,46249,T,LA,1,0,26,60.4,100.0,8,38.1,8,72.5,1,100.0,21,21,57.0,100.0,10,47.6,10,3,2022
Mike McGlinchey,46275,T,SF,1,0,28,56.3,100.0,8,38.1,8,64.0,0,100.0,21,21,67.4,100.0,12,57.1,12,3,2022
Laken Tomlinson,9461,G,NYJ,1,0,22,45.9,100.0,5,25.0,5,42.1,0,100.0,20,20,47.7,100.0,14,70.0,14,3,2022
Will Hernandez,46180,G,ARZ,1,0,1,63.8,100.0,7,35.0,7,62.9,0,100.0,20,20,62.9,100.0,9,45.0,9,3,2022
Kyler Murray,38334,QB,ARZ,1,0,1,60.0,100.0,7,35.0,7,60.1,0,100.0,20,20,60.0,100.0,9,45.0,9,3,2022
Tyler Higbee,10744,TE,LA,1,0,26,52.9,100.0,8,40.0,8,51.3,0,100.0,20,20,54.8,100.0,9,45.0,9,3,2022
Giovanni Ricci,13756,TE,CAR,1,0,5,62.9,100.0,11,55.0,11,62.9,0,100.0,20,20,62.2,100.0,7,35.0,7,3,2022
Romeo Doubs,84329,WR,GB,1,0,12,60.0,100.0,6,30.0,6,60.2,0,100.0,20,20,58.9,100.0,14,70.0,14,3,2022
D.J. Humphries,9457,T,ARZ,1,0,1,51.1,100.0,7,35.0,7,46.0,0,100.0,20,20,47.2,100.0,9,45.0,9,3,2022
Jimmy Garoppolo,8697,QB,SF,1,0,28,60.0,100.0,8,40.0,8,60.0,0,95.2,20,21,60.0,100.0,12,60.0,12,3,2022
Max Mitchell,81707,T,NYJ,1,0,22,57.9,100.0,5,25.0,5,72.1,0,100.0,20,20,82.2,100.0,14,70.0,14,3,2022
Patrick Ricard,48862,FB,BLT,1,0,3,68.7,100.0,13,65.0,13,73.7,0,100.0,20,20,70.8,100.0,4,20.0,4,3,2022
Connor McGovern,10778,C,NYJ,1,0,22,58.7,100.0,5,25.0,5,65.5,0,100.0,20,20,67.2,100.0,14,70.0,14,3,2022
Joe Flacco,4332,QB,NYJ,1,0,22,60.0,100.0,5,25.0,5,60.0,0,100.0,20,20,60.0,100.0,14,70.0,14,3,2022
Mitchell Wilcox,47234,TE,CIN,1,0,7,44.3,100.0,5,25.0,5,42.1,0,100.0,20,20,56.8,100.0,10,50.0,10,3,2022
Cooper Kupp,11824,WR,LA,1,0,26,76.5,100.0,8,40.0,8,91.4,0,95.2,20,21,90.7,100.0,10,50.0,10,3,2022
Alijah Vera-Tucker,57107,G,NYJ,1,0,22,58.0,100.0,5,25.0,5,70.4,0,100.0,20,20,73.8,100.0,14,70.0,14,3,2022
Rodney Hudson,6207,C,ARZ,1,0,1,60.4,100.0,7,35.0,7,57.2,1,100.0,20,20,63.8,100.0,9,45.0,9,3,2022
Bennett Skowronek,27948,WR,LA,1,0,26,69.8,100.0,8,40.0,8,73.8,0,100.0,20,20,72.2,100.0,9,45.0,9,3,2022
Andrew Beck,47121,FB,DEN,1,0,10,59.1,100.0,7,35.0,7,58.0,0,100.0,20,20,58.4,100.0,8,40.0,8,3,2022
Kelvin Beachum,7229,T,ARZ,1,0,1,53.7,100.0,7,35.0,7,54.9,0,100.0,20,20,72.6,100.0,9,45.0,9,3,2022
Mitchell Trubisky,11757,QB,PIT,1,0,25,60.0,100.0,7,35.0,7,60.0,0,90.9,20,22,60.0,84.6,11,55.0,13,3,2022
Marquise Brown,61568,WR,ARZ,1,0,1,55.0,100.0,6,31.6,6,55.7,0,100.0,19,19,60.3,100.0,9,47.4,9,3,2022
Carson Wentz,10636,QB,WAS,1,0,32,60.0,100.0,9,47.4,9,60.0,0,100.0,19,19,60.0,100.0,8,42.1,8,3,2022
Devin Asiasi,40294,TE,CIN,1,0,7,35.8,100.0,4,21.1,4,47.9,0,100.0,19,19,56.5,100.0,11,57.9,11,3,2022
Olamide Zaccheaus,44920,WR,ATL,1,0,2,53.7,100.0,3,15.8,3,56.2,0,100.0,19,19,60.5,100.0,14,73.7,14,3,2022
Harrison Bryant,26394,TE,CLV,1,0,8,57.6,100.0,11,57.9,11,57.4,0,100.0,19,19,60.1,100.0,5,26.3,5,3,2022
Justin Pugh,7800,G,ARZ,1,0,1,51.5,100.0,6,31.6,6,61.3,0,100.0,19,19,62.3,100.0,9,47.4,9,3,2022
Jack Stoll,42058,TE,PHI,1,0,24,58.0,100.0,8,42.1,8,58.2,0,100.0,19,19,59.2,100.0,9,47.4,9,3,2022
Matthew Stafford,4924,QB,LA,1,0,26,60.0,100.0,8,42.1,8,60.0,0,90.5,19,21,60.0,100.0,10,52.6,10,3,2022
Will Dissly,30762,TE,SEA,1,0,29,59.9,100.0,2,10.5,2,60.6,0,100.0,19,19,54.9,100.0,15,78.9,15,3,2022
Andrew Norwell,9126,G,WAS,1,0,32,54.1,100.0,9,47.4,9,52.1,0,100.0,19,19,54.4,100.0,8,42.1,8,3,2022
Trai Turner,8727,G,WAS,1,0,32,48.8,100.0,9,47.4,9,47.8,0,100.0,19,19,66.1,100.0,8,42.1,8,3,2022
Allen Robinson II,8696,WR,LA,1,0,26,62.0,100.0,8,42.1,8,85.9,0,100.0,19,19,59.7,100.0,10,52.6,10,3,2022
Wes Schweitzer,10829,C,WAS,1,0,32,63.5,100.0,9,47.4,9,64.8,0,100.0,19,19,63.3,100.0,8,42.1,8,3,2022
Charles Leno Jr.,8880,T,WAS,1,0,32,51.0,100.0,9,47.4,9,50.6,0,100.0,19,19,55.7,100.0,8,42.1,8,3,2022
Nelson Agholor,9453,WR,NE,1,0,19,59.2,100.0,9,47.4,9,60.2,0,100.0,19,19,61.0,100.0,9,47.4,9,3,2022
Chase Claypool,42312,WR,PIT,1,0,25,53.6,100.0,5,27.8,5,34.7,0,94.7,18,19,80.6,100.0,12,66.7,12,3,2022
Andrew Thomas,59701,T,NYG,1,0,21,72.1,100.0,5,27.8,5,78.2,0,100.0,18,18,76.2,100.0,9,50.0,9,3,2022
Corey Davis,11760,WR,NYJ,1,0,22,60.5,100.0,5,27.8,5,57.5,0,100.0,18,18,56.9,100.0,12,66.7,12,3,2022
Peyton Hendershot,60915,TE,DAL,1,0,9,56.2,100.0,12,66.7,12,54.5,1,100.0,18,18,55.3,100.0,4,22.2,4,3,2022
Evan Neal,99063,T,NYG,1,0,21,77.9,100.0,5,27.8,5,76.4,0,100.0,18,18,54.8,100.0,9,50.0,9,3,2022
Brandon Aiyuk,84109,WR,SF,1,0,28,54.1,100.0,7,38.9,7,54.8,0,100.0,18,18,59.5,100.0,10,55.6,10,3,2022
